division,commodity_name,retail_unit,year,month,day,usd_bdt_rate,average_price
Sylhet,Pangash (big),Kilogram,2026,1,11,122.2,165.0
Sylhet,Pangash (big),Kilogram,2026,1,12,122.2,165.0
Sylhet,Pangash (big),Kilogram,2026,1,13,122.2,165.0
Sylhet,Pangash (big),Kilogram,2026,1,14,122.2,165.0
Sylhet,Pangash (big),Kilogram,2026,1,15,122.305,165.0
Sylhet,Pangash (big),Kilogram,2026,1,18,122.305,165.0
Sylhet,Pangash (big),Kilogram,2026,1,19,122.315,165.0
Sylhet,Pangash (big),Kilogram,2026,1,20,122.325,165.0
Sylhet,Pangash (big),Kilogram,2026,1,21,122.325,165.0
Sylhet,Pangash (big),Kilogram,2026,1,22,122.325,165.0
Sylhet,Pangash (big),Kilogram,2026,1,25,122.325,165.0
Sylhet,Pangash (big),Kilogram,2026,1,26,122.36,165.0
Sylhet,Pangash (big),Kilogram,2026,1,27,122.2,165.0
Sylhet,Pangash (big),Kilogram,2026,1,28,122.2,165.0
Sylhet,Pangash (big),Kilogram,2026,1,29,122.2,165.0
Sylhet,Pangash (big),Kilogram,2026,2,1,122.2,165.0
Sylhet,Pangash (big),Kilogram,2026,2,2,122.3,165.0
Sylhet,Pangash (big),Kilogram,2026,2,3,122.2,165.0
Sylhet,Pangash (big),Kilogram,2026,2,5,122.3,165.0
Sylhet,Pangash (big),Kilogram,2026,2,8,122.3,165.0
Sylhet,Pangash (big),Kilogram,2026,2,9,122.2,165.0
Sylhet,Pangash (big),Kilogram,2026,2,10,122.3,165.0
Sylhet,Pangash (big),Kilogram,2026,2,15,122.3,185.16666666666663
Sylhet,Pangash (big),Kilogram,2026,2,16,122.315,165.0
Sylhet,Pangash (big),Kilogram,2026,2,17,122.2,165.0
Sylhet,Pangash (big),Kilogram,2026,2,18,122.2,165.0
Sylhet,Pangash (big),Kilogram,2026,2,19,122.2,175.0
Sylhet,Pangash (big),Kilogram,2026,2,22,122.2,172.5
Sylhet,Pangash (big),Kilogram,2026,2,23,122.2,175.0
Sylhet,Pangash (big),Kilogram,2026,2,24,122.2,175.0
Sylhet,Pangash (big),Kilogram,2026,2,25,122.2,175.0
Sylhet,Pangash (big),Kilogram,2026,2,26,122.2,172.5
Sylhet,Pangash (big),Kilogram,2026,3,1,122.2,172.5
Sylhet,Pangash (big),Kilogram,2026,3,2,122.2,172.5
Sylhet,Pangash (big),Kilogram,2026,3,3,122.315,172.5
Sylhet,Pangash (big),Kilogram,2026,3,4,122.2,172.5
Sylhet,Pangash (big),Kilogram,2026,3,5,122.3,172.5
Sylhet,Pangash (big),Kilogram,2026,3,8,122.3,172.5
Sylhet,Pangash (big),Kilogram,2026,3,9,122.3,172.5
Sylhet,Pangash (big),Kilogram,2026,3,10,122.49,172.5
Sylhet,Pangash (big),Kilogram,2026,3,11,122.49,172.5
Sylhet,Pangash (big),Kilogram,2026,3,12,122.7,175.0
Sylhet,Pangash (big),Kilogram,2026,3,15,122.7,188.75
Sylhet,Pangash (big),Kilogram,2026,3,16,122.7,175.0
Sylhet,Pangash (big),Kilogram,2026,3,24,122.7,175.0
Sylhet,Pangash (big),Kilogram,2026,3,25,122.7,175.0
Sylhet,Pangash (big),Kilogram,2026,3,29,122.7,175.0
Sylhet,Pangash (big),Kilogram,2026,3,30,123.0,175.0
Sylhet,Pangash (big),Kilogram,2026,3,31,122.7,175.0
Sylhet,Pangash (big),Kilogram,2026,4,1,123.0,175.0
Sylhet,Pangash (big),Kilogram,2026,4,2,122.7,175.0
Sylhet,Pangash (big),Kilogram,2026,4,5,122.7,175.0
Sylhet,Pangash (big),Kilogram,2026,4,6,123.15,175.0
Sylhet,Pangash (big),Kilogram,2026,4,7,123.4,175.0
Sylhet,Pangash (big),Kilogram,2026,4,8,122.9,175.0
Sylhet,Pangash (big),Kilogram,2026,4,9,122.85,175.0
Sylhet,Pangash (big),Kilogram,2026,4,12,122.85,175.0
Sylhet,Pangash (big),Kilogram,2026,4,13,122.975,175.0
Sylhet,Pangash (big),Kilogram,2026,4,15,122.975,187.75
Sylhet,Pangash (big),Kilogram,2026,4,16,122.95,175.0
Sylhet,Pangash (big),Kilogram,2026,4,19,122.95,175.0
Sylhet,Pangash (big),Kilogram,2026,4,20,122.7,175.0
Sylhet,Pangash (big),Kilogram,2026,4,21,122.7,175.0
Sylhet,Pangash (big),Kilogram,2026,4,22,122.7,175.0
Sylhet,Pangash (big),Kilogram,2026,4,23,122.7,175.0
Sylhet,Pangash (big),Kilogram,2026,4,26,122.7,175.0
Sylhet,Pangash (big),Kilogram,2026,4,27,123.025,175.0
Sylhet,Pangash (big),Kilogram,2026,4,28,122.975,175.0
Sylhet,Pangash (big),Kilogram,2026,4,29,122.7,175.0
Sylhet,Pangash (big),Kilogram,2026,4,30,122.7,175.0
Sylhet,Pangash (big),Kilogram,2026,5,3,122.7,175.0
Sylhet,Pangash (big),Kilogram,2026,5,4,122.7,175.0
Sylhet,Pangash (big),Kilogram,2026,5,5,122.7,175.0
Sylhet,Pangash (big),Kilogram,2026,5,6,122.925,175.0
Sylhet,Pangash (big),Kilogram,2026,5,7,122.7,175.0
Sylhet,Pangash (big),Kilogram,2026,5,10,122.7,175.0
Sylhet,Pangash (big),Kilogram,2026,5,11,122.925,175.0
Sylhet,Pangash (big),Kilogram,2026,5,12,122.925,175.0
Sylhet,Pangash (big),Kilogram,2026,5,13,122.75,175.0
Sylhet,Pangash (big),Kilogram,2026,5,14,122.75,175.0
Sylhet,Pangash (big),Kilogram,2026,5,15,122.75,206.0
Sylhet,Pangash (big),Kilogram,2026,5,17,122.75,175.0
Sylhet,Pangash (big),Kilogram,2026,5,18,122.9,175.0
Sylhet,Pangash (big),Kilogram,2026,5,19,122.75,175.0
Sylhet,Pangash (big),Kilogram,2026,5,20,122.9,187.5
Sylhet,Pangash (big),Kilogram,2026,5,21,122.9,200.0
Sylhet,Pangash (big),Kilogram,2026,5,24,122.9,200.0
Sylhet,Pangash (big),Kilogram,2026,6,1,122.75,200.0
Sylhet,Pangash (big),Kilogram,2026,6,2,122.75,200.0
Sylhet,Pangash (big),Kilogram,2026,6,3,122.75,200.0
Sylhet,Pangash (big),Kilogram,2026,6,4,122.75,200.0
Sylhet,Pangash (big),Kilogram,2026,6,7,122.75,200.0
Sylhet,Pangash (big),Kilogram,2026,6,8,122.75,200.0
Sylhet,Pangash (big),Kilogram,2026,6,9,122.925,200.0
Sylhet,Pangash (big),Kilogram,2026,6,10,122.75,200.0
Sylhet,Pangash (big),Kilogram,2026,6,11,123.0,200.0
Sylhet,Pangash (big),Kilogram,2026,6,14,123.0,200.0
Sylhet,Pangash (big),Kilogram,2026,6,15,122.75,206.375
Sylhet,Pangash (big),Kilogram,2026,6,16,122.75,200.0
Sylhet,Pangash (big),Kilogram,2026,6,17,122.75,200.0
Sylhet,Pangash (big),Kilogram,2026,6,18,122.75,200.0
Sylhet,Pangash (big),Kilogram,2026,6,21,122.75,200.0
Sylhet,Pangash (big),Kilogram,2026,6,22,122.85,200.0
Sylhet,Pangash (big),Kilogram,2026,6,23,122.85,200.0
Sylhet,Pangash (big),Kilogram,2026,6,24,123.0,210.0
Sylhet,Pangash (big),Kilogram,2026,6,25,123.0,210.0
Sylhet,Pangash (big),Kilogram,2026,6,28,123.0,210.0
Sylhet,Pangash (big),Kilogram,2026,6,29,123.15,210.0
Sylhet,Pangash (big),Kilogram,2026,6,30,123.2,210.0
Sylhet,Pangash (big),Kilogram,2026,7,1,123.2,210.0
Sylhet,Pangash (big),Kilogram,2026,7,2,123.3,210.0
Sylhet,Pangash (big),Kilogram,2026,7,5,123.3,210.0
Sylhet,Pangash (big),Kilogram,2026,7,6,123.25,210.0
Sylhet,Pangash (big),Kilogram,2026,7,7,123.25,210.0
Sylhet,Pangash (big),Kilogram,2026,7,8,123.25,210.0
Sylhet,Pangash (big),Kilogram,2026,7,9,123.25,210.0
Sylhet,Pangash (big),Kilogram,2026,7,12,123.25,210.0
Sylhet,Pangash (big),Kilogram,2026,7,13,123.275,210.0
Sylhet,Pangash (big),Kilogram,2026,7,14,123.275,210.0
Sylhet,Pangash (big),Kilogram,2026,7,15,123.275,216.125
Sylhet,Pangash (big),Kilogram,2026,7,16,123.275,215.0
Sylhet,Pangash (big),Kilogram,2026,7,19,123.275,215.0
Sylhet,Pangash (big),Kilogram,2026,7,20,123.375,215.0
Sylhet,Pangash (big),Kilogram,2026,7,21,123.3,215.0
Sylhet,Pangash (big),Kilogram,2026,7,22,123.425,215.0
Sylhet,Pangash (big),Kilogram,2026,7,23,123.35,215.0
Sylhet,Pangash (big),Kilogram,2026,7,26,123.35,215.0
Sylhet,Pangash (big),Kilogram,2026,7,27,123.45,215.0
Sylhet,Pangash (big),Kilogram,2026,7,28,123.45,215.0
Sylhet,Pangash (big),Kilogram,2026,7,29,123.45,215.0
Sylhet,Pangash (big),Kilogram,2026,7,30,123.48,215.0
Sylhet,Pangash (big),Kilogram,2026,8,2,123.48,215.0
Sylhet,Pangash (big),Kilogram,2026,8,3,123.48,215.0
Sylhet,Pangash (big),Kilogram,2026,8,4,123.785,215.0
Sylhet,Pangash (big),Kilogram,2026,8,6,123.785,215.0
Sylhet,Pangash (big),Kilogram,2026,8,9,123.785,170.0
Sylhet,Pangash (big),Kilogram,2026,8,10,123.56,170.0
Sylhet,Pangash (big),Kilogram,2026,8,11,123.45,170.0
Sylhet,Pangash (big),Kilogram,2026,8,12,123.15,170.0
Sylhet,Pangash (big),Kilogram,2026,8,13,122.75,170.0
Sylhet,Pangash (big),Kilogram,2026,8,16,122.75,170.0
Sylhet,Pangash (big),Kilogram,2026,8,17,122.7,170.0
Sylhet,Pangash (big),Kilogram,2026,8,18,122.0,170.0
Sylhet,Rice - Fine,Kilogram,2025,6,16,122.3,77.5
Sylhet,Rice - Fine,Kilogram,2025,6,17,122.3,77.5
Sylhet,Rice - Fine,Kilogram,2025,6,18,122.3,77.5
Sylhet,Rice - Fine,Kilogram,2025,6,19,122.3,77.5
Sylhet,Rice - Fine,Kilogram,2025,6,22,122.3,77.5
Sylhet,Rice - Fine,Kilogram,2025,6,23,122.3,77.5
Sylhet,Rice - Fine,Kilogram,2025,6,24,122.3,77.5
Sylhet,Rice - Fine,Kilogram,2025,6,25,122.3,77.5
Sylhet,Rice - Fine,Kilogram,2025,6,26,122.3,77.5
Sylhet,Rice - Fine,Kilogram,2025,6,29,122.3,79.0
Sylhet,Rice - Fine,Kilogram,2025,6,30,122.725,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,1,122.725,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,2,122.3,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,3,122.675,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,7,122.3,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,8,122.0,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,9,121.9,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,10,121.6,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,13,121.6,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,14,121.0,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,15,121.5,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,16,121.3,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,17,121.4,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,20,121.4,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,21,121.625,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,22,121.75,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,23,121.9,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,24,122.25,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,27,122.25,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,28,122.5,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,29,122.85,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,30,122.6,79.0
Sylhet,Rice - Fine,Kilogram,2025,7,31,122.25,79.0
Sylhet,Rice - Fine,Kilogram,2025,8,3,122.25,79.0
Sylhet,Rice - Fine,Kilogram,2025,8,4,121.9,79.0
Sylhet,Rice - Fine,Kilogram,2025,8,6,121.7,79.0
Sylhet,Rice - Fine,Kilogram,2025,8,7,121.5,79.0
Sylhet,Rice - Fine,Kilogram,2025,8,10,121.5,79.0
Sylhet,Rice - Fine,Kilogram,2025,8,11,121.5,79.0
Sylhet,Rice - Fine,Kilogram,2025,8,12,121.625,79.0
Sylhet,Rice - Fine,Kilogram,2025,8,13,121.5,79.0
Sylhet,Rice - Fine,Kilogram,2025,8,14,121.5,79.0
Sylhet,Rice - Fine,Kilogram,2025,8,17,121.5,79.0
Sylhet,Rice - Fine,Kilogram,2025,8,18,121.5,79.0
Sylhet,Rice - Fine,Kilogram,2025,8,19,121.5,79.0
Sylhet,Rice - Fine,Kilogram,2025,8,20,121.5,79.0
Sylhet,Rice - Fine,Kilogram,2025,8,21,121.6,79.0
Sylhet,Rice - Fine,Kilogram,2025,8,24,121.6,79.0
Sylhet,Rice - Fine,Kilogram,2025,8,25,121.75,79.0
Sylhet,Rice - Fine,Kilogram,2025,8,26,121.925,79.0
Sylhet,Rice - Fine,Kilogram,2025,8,27,121.725,79.0
Sylhet,Rice - Fine,Kilogram,2025,8,28,121.6,79.0
Sylhet,Rice - Fine,Kilogram,2025,8,31,121.6,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,1,121.6,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,2,121.65,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,3,121.775,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,4,121.7,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,7,121.7,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,8,121.7,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,9,121.7,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,10,121.725,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,11,121.7,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,14,121.7,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,15,121.725,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,16,121.75,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,17,121.75,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,18,121.7,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,21,121.7,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,22,121.75,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,23,121.7,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,24,121.7,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,25,121.775,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,28,121.775,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,29,121.7,79.0
Sylhet,Rice - Fine,Kilogram,2025,9,30,121.7,79.0
Sylhet,Rice - Fine,Kilogram,2025,10,5,121.7,79.0
Sylhet,Rice - Fine,Kilogram,2025,10,6,121.785,79.0
Sylhet,Rice - Fine,Kilogram,2025,10,7,121.75,79.0
Sylhet,Rice - Fine,Kilogram,2025,10,8,121.785,79.0
Sylhet,Rice - Fine,Kilogram,2025,10,9,121.785,79.0
Sylhet,Rice - Fine,Kilogram,2025,10,12,121.785,79.0
Sylhet,Rice - Fine,Kilogram,2025,10,13,121.75,79.0
Sylhet,Rice - Fine,Kilogram,2025,10,14,121.815,79.0
Sylhet,Rice - Fine,Kilogram,2025,10,15,121.75,79.0
Sylhet,Rice - Fine,Kilogram,2025,10,16,121.8,79.0
Sylhet,Rice - Fine,Kilogram,2025,10,19,121.8,79.0
Sylhet,Rice - Fine,Kilogram,2025,10,20,121.905,79.0
Sylhet,Rice - Fine,Kilogram,2025,10,21,122.025,79.0
Sylhet,Rice - Fine,Kilogram,2025,10,22,122.3,79.0
Sylhet,Rice - Fine,Kilogram,2025,10,23,122.525,79.0
Sylhet,Rice - Fine,Kilogram,2025,10,26,122.525,79.0
Sylhet,Rice - Fine,Kilogram,2025,10,27,122.3,79.0
Sylhet,Rice - Fine,Kilogram,2025,10,28,122.3,79.0
Sylhet,Rice - Fine,Kilogram,2025,10,29,122.25,79.0
Sylhet,Rice - Fine,Kilogram,2025,10,30,122.2,79.0
Sylhet,Rice - Fine,Kilogram,2025,11,2,122.2,79.0
Sylhet,Rice - Fine,Kilogram,2025,11,3,122.05,79.0
Sylhet,Rice - Fine,Kilogram,2025,11,4,121.9,79.0
Sylhet,Rice - Fine,Kilogram,2025,11,5,121.9,79.0
Sylhet,Rice - Fine,Kilogram,2025,11,6,122.05,79.0
Sylhet,Rice - Fine,Kilogram,2025,11,9,122.05,79.0
Sylhet,Rice - Fine,Kilogram,2025,11,10,122.1,79.0
Sylhet,Rice - Fine,Kilogram,2025,11,11,122.1,79.0
Sylhet,Rice - Fine,Kilogram,2025,11,12,122.1,79.0
Sylhet,Rice - Fine,Kilogram,2025,11,13,122.2,79.0
Sylhet,Rice - Fine,Kilogram,2025,11,16,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2025,11,17,122.25,76.5
Sylhet,Rice - Fine,Kilogram,2025,11,18,122.3,76.5
Sylhet,Rice - Fine,Kilogram,2025,11,19,122.3,76.5
Sylhet,Rice - Fine,Kilogram,2025,11,20,122.6,76.5
Sylhet,Rice - Fine,Kilogram,2025,11,23,122.6,76.5
Sylhet,Rice - Fine,Kilogram,2025,11,24,122.3,76.5
Sylhet,Rice - Fine,Kilogram,2025,11,25,122.3,76.5
Sylhet,Rice - Fine,Kilogram,2025,11,26,122.425,76.5
Sylhet,Rice - Fine,Kilogram,2025,11,27,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2025,11,30,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2025,12,1,122.1,76.5
Sylhet,Rice - Fine,Kilogram,2025,12,2,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2025,12,3,122.3,76.5
Sylhet,Rice - Fine,Kilogram,2025,12,4,122.35,76.5
Sylhet,Rice - Fine,Kilogram,2025,12,7,122.35,76.5
Sylhet,Rice - Fine,Kilogram,2025,12,8,122.25,76.5
Sylhet,Rice - Fine,Kilogram,2025,12,9,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2025,12,10,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2025,12,11,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2025,12,14,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2025,12,15,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2025,12,17,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2025,12,18,122.3,76.5
Sylhet,Rice - Fine,Kilogram,2025,12,21,122.3,76.5
Sylhet,Rice - Fine,Kilogram,2025,12,22,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2025,12,23,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2025,12,24,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2025,12,28,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2025,12,29,122.29,76.5
Sylhet,Rice - Fine,Kilogram,2025,12,30,122.295,76.5
Sylhet,Rice - Fine,Kilogram,2026,1,1,122.295,76.5
Sylhet,Rice - Fine,Kilogram,2026,1,4,122.295,76.5
Sylhet,Rice - Fine,Kilogram,2026,1,5,122.28,76.5
Sylhet,Rice - Fine,Kilogram,2026,1,6,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,1,7,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,1,8,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,1,11,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,1,12,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,1,13,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,1,14,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,1,15,122.305,76.5
Sylhet,Rice - Fine,Kilogram,2026,1,18,122.305,76.5
Sylhet,Rice - Fine,Kilogram,2026,1,19,122.315,76.5
Sylhet,Rice - Fine,Kilogram,2026,1,20,122.325,76.5
Sylhet,Rice - Fine,Kilogram,2026,1,21,122.325,76.5
Sylhet,Rice - Fine,Kilogram,2026,1,22,122.325,76.5
Sylhet,Rice - Fine,Kilogram,2026,1,25,122.325,76.5
Sylhet,Rice - Fine,Kilogram,2026,1,26,122.36,76.5
Sylhet,Rice - Fine,Kilogram,2026,1,27,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,1,28,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,1,29,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,2,1,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,2,2,122.3,76.5
Sylhet,Rice - Fine,Kilogram,2026,2,3,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,2,5,122.3,76.5
Sylhet,Rice - Fine,Kilogram,2026,2,8,122.3,76.5
Sylhet,Rice - Fine,Kilogram,2026,2,9,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,2,10,122.3,76.5
Sylhet,Rice - Fine,Kilogram,2026,2,15,122.3,76.5
Sylhet,Rice - Fine,Kilogram,2026,2,16,122.315,76.5
Sylhet,Rice - Fine,Kilogram,2026,2,17,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,2,18,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,2,19,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,2,22,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,2,23,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,2,24,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,2,25,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,2,26,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,3,1,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,3,2,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,3,3,122.315,76.5
Sylhet,Rice - Fine,Kilogram,2026,3,4,122.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,3,5,122.3,76.5
Sylhet,Rice - Fine,Kilogram,2026,3,8,122.3,76.5
Sylhet,Rice - Fine,Kilogram,2026,3,9,122.3,76.5
Sylhet,Rice - Fine,Kilogram,2026,3,10,122.49,76.5
Sylhet,Rice - Fine,Kilogram,2026,3,11,122.49,76.5
Sylhet,Rice - Fine,Kilogram,2026,3,12,122.7,76.5
Sylhet,Rice - Fine,Kilogram,2026,3,15,122.7,76.5
Sylhet,Rice - Fine,Kilogram,2026,3,16,122.7,76.5
Sylhet,Rice - Fine,Kilogram,2026,3,24,122.7,76.5
Sylhet,Rice - Fine,Kilogram,2026,3,25,122.7,76.5
Sylhet,Rice - Fine,Kilogram,2026,3,29,122.7,76.5
Sylhet,Rice - Fine,Kilogram,2026,3,30,123.0,76.5
Sylhet,Rice - Fine,Kilogram,2026,3,31,122.7,76.5
Sylhet,Rice - Fine,Kilogram,2026,4,1,123.0,76.5
Sylhet,Rice - Fine,Kilogram,2026,4,2,122.7,76.5
Sylhet,Rice - Fine,Kilogram,2026,4,5,122.7,76.5
Sylhet,Rice - Fine,Kilogram,2026,4,6,123.15,76.5
Sylhet,Rice - Fine,Kilogram,2026,4,7,123.4,76.5
Sylhet,Rice - Fine,Kilogram,2026,4,8,122.9,76.5
Sylhet,Rice - Fine,Kilogram,2026,4,9,122.85,76.5
Sylhet,Rice - Fine,Kilogram,2026,4,12,122.85,76.5
Sylhet,Rice - Fine,Kilogram,2026,4,13,122.975,76.5
Sylhet,Rice - Fine,Kilogram,2026,4,15,122.975,76.5
Sylhet,Rice - Fine,Kilogram,2026,4,16,122.95,76.5
Sylhet,Rice - Fine,Kilogram,2026,4,19,122.95,76.5
Sylhet,Rice - Fine,Kilogram,2026,4,20,122.7,76.5
Sylhet,Rice - Fine,Kilogram,2026,4,21,122.7,76.5
Sylhet,Rice - Fine,Kilogram,2026,4,22,122.7,76.5
Sylhet,Rice - Fine,Kilogram,2026,4,23,122.7,76.5
Sylhet,Rice - Fine,Kilogram,2026,4,26,122.7,76.5
Sylhet,Rice - Fine,Kilogram,2026,4,27,123.025,76.5
Sylhet,Rice - Fine,Kilogram,2026,4,28,122.975,76.5
Sylhet,Rice - Fine,Kilogram,2026,4,29,122.7,76.5
Sylhet,Rice - Fine,Kilogram,2026,4,30,122.7,76.5
Sylhet,Rice - Fine,Kilogram,2026,5,3,122.7,76.5
Sylhet,Rice - Fine,Kilogram,2026,5,4,122.7,76.5
Sylhet,Rice - Fine,Kilogram,2026,5,5,122.7,76.5
Sylhet,Rice - Fine,Kilogram,2026,5,6,122.925,76.5
Sylhet,Rice - Fine,Kilogram,2026,5,7,122.7,76.5
Sylhet,Rice - Fine,Kilogram,2026,5,10,122.7,76.5
Sylhet,Rice - Fine,Kilogram,2026,5,11,122.925,76.5
Sylhet,Rice - Fine,Kilogram,2026,5,12,122.925,76.5
Sylhet,Rice - Fine,Kilogram,2026,5,13,122.75,76.5
Sylhet,Rice - Fine,Kilogram,2026,5,14,122.75,76.5
Sylhet,Rice - Fine,Kilogram,2026,5,17,122.75,76.5
Sylhet,Rice - Fine,Kilogram,2026,5,18,122.9,76.5
Sylhet,Rice - Fine,Kilogram,2026,5,19,122.75,76.5
Sylhet,Rice - Fine,Kilogram,2026,5,20,122.9,76.5
Sylhet,Rice - Fine,Kilogram,2026,5,21,122.9,76.5
Sylhet,Rice - Fine,Kilogram,2026,5,24,122.9,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,1,122.75,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,2,122.75,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,3,122.75,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,4,122.75,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,7,122.75,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,8,122.75,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,9,122.925,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,10,122.75,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,11,123.0,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,14,123.0,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,15,122.75,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,16,122.75,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,17,122.75,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,18,122.75,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,21,122.75,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,22,122.85,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,23,122.85,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,24,123.0,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,25,123.0,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,28,123.0,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,29,123.15,76.5
Sylhet,Rice - Fine,Kilogram,2026,6,30,123.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,7,1,123.2,76.5
Sylhet,Rice - Fine,Kilogram,2026,7,2,123.3,76.5
Sylhet,Rice - Fine,Kilogram,2026,7,5,123.3,76.5
Sylhet,Rice - Fine,Kilogram,2026,7,6,123.25,76.5
Sylhet,Rice - Fine,Kilogram,2026,7,7,123.25,76.5
Sylhet,Rice - Fine,Kilogram,2026,7,8,123.25,76.5
Sylhet,Rice - Fine,Kilogram,2026,7,9,123.25,76.5
Sylhet,Rice - Fine,Kilogram,2026,7,12,123.25,76.5
Sylhet,Rice - Fine,Kilogram,2026,7,13,123.275,76.5
Sylhet,Rice - Fine,Kilogram,2026,7,14,123.275,76.5
